18.03.2016	36,53	36,93	37,71	36,42
17.03.2016	36,83	35,78	36,85	35,52
16.03.2016	35,75	34,45	35,79	34,24
15.03.2016	34,68	34,54	34,71	33,97
14.03.2016	35,17	35,78	35,81	34,62
11.03.2016	35,97	36,13	36,31	35,53
10.03.2016	35,37	35,67	35,92	34,83
09.03.2016	34,77	33,41	34,86	33,23
08.03.2016	32,93	34,06	34,87	32,90
07.03.2016	34,46	33,22	34,58	32,77
04.03.2016	32,92	31,62	32,92	31,27
03.03.2016	31,68	31,62	32,25	31,24
02.03.2016	32,12	31,49	32,30	30,88
01.03.2016	31,63	31,40	31,97	30,72
29.02.2016	31,07	30,05	31,19	29,71
26.02.2016	30,16	30,21	31,69	29,90
25.02.2016	29,96	28,98	30,37	28,20
24.02.2016	29,28	28,32	29,41	27,75
23.02.2016	28,91	29,85	30,40	28,73
22.02.2016	30,33	29,36	30,68	29,27
19.02.2016	28,82	29,42	29,63	28,17
18.02.2016	29,26	29,99	30,78	29,22
17.02.2016	29,59	27,90	30,02	27,70
16.02.2016	28,02	29,82	30,28	27,55
15.02.2016	28,60	28,40	29,08	28,09
12.02.2016	27,75	26,85	28,40	26,47
11.02.2016	26,53	26,13	26,60	25,41
10.02.2016	26,35	26,85	27,62	26,11
09.02.2016	25,23	26,52	27,10	24,59
08.02.2016	26,89	27,81	28,02	26,43
05.02.2016	27,81	28,43	29,03	27,46
04.02.2016	28,35	29,35	29,98	28,16
03.02.2016	29,33	26,88	29,37	26,84
02.02.2016	27,35	28,45	28,63	27,30
01.02.2016	28,82	30,24	30,64	28,74
29.01.2016	31,05	31,25	31,74	30,16
28.01.2016	30,86	29,07	31,78	29,06
27.01.2016	29,30	28,37	30,09	27,65
26.01.2016	28,74	27,14	29,83	26,95
25.01.2016	27,42	29,92	29,94	27,42
22.01.2016	29,88	28,55	29,94	28,28
21.01.2016	27,38	25,89	27,82	25,66
20.01.2016	26,29	26,40	26,80	25,32
19.01.2016	27,09	28,03	28,73	26,97
18.01.2016	27,64	27,40	28,34	27,25
15.01.2016	28,04	28,63	28,77	27,57
14.01.2016	29,55	29,21	29,92	28,93
13.01.2016	29,10	29,26	30,02	28,58
12.01.2016	29,44	29,20	30,64	28,62
11.01.2016	29,66	30,76	31,58	29,50
08.01.2016	31,19	32,23	32,33	30,93
07.01.2016	30,45	29,97	31,35	29,41
06.01.2016	31,53	33,44	33,48	31,36
05.01.2016	33,29	34,28	34,41	33,26
04.01.2016	34,06	34,75	35,42	33,57
31.12.2015	34,05	33,78	34,77	33,37
30.12.2015	33,62	34,05	34,10	33,36
29.12.2015	34,67	33,82	34,73	33,74
28.12.2015	33,45	34,36	34,36	33,42
25.12.2015	34,72	34,72	34,72	34,72
24.12.2015	34,72	34,38	34,90	34,10
23.12.2015	34,68	33,43	34,76	33,37
22.12.2015	33,02	32,93	33,33	32,58
21.12.2015	32,79	32,75	33,08	32,42
18.12.2015	33,01	33,27	33,98	32,85
17.12.2015	33,25	33,89	34,19	33,21
16.12.2015	33,85	35,04	35,31	33,54
15.12.2015	35,03	34,28	35,78	34,15
14.12.2015	34,11	33,72	34,51	32,82
11.12.2015	33,78	34,86	35,02	33,62
10.12.2015	34,89	35,68	35,74	34,81
09.12.2015	33,80	34,74	35,36	33,47
08.12.2015	34,57	34,60	35,40	33,63
